"nominator","school_id","nces_id","school_name","school_city","school_address","school_state","school_district","website","contact_name","contact_role","contact_email","school_type","school_desc_homeschool","school_desc_hybrid","school_desc_micro","school_desc_part_time","school_desc_sws","school_desc_virtual","school_desc_other","school_desc_other_text","school_locale","locale_urban","locale_suburban","locale_rural","locale_multiple","locale_other","locale_other_text","school_enrollment","grades_pk","grades_k","grades_1","grades_2","grades_3","grades_4","grades_5","grades_6","grades_7","grades_8","grades_9","grades_10","grades_11","grades_12","grades_past_12","grades_other","grades_other_text","grades_elementary","grades_middle","grades_high","pct_aian","pct_asian","pct_black","pct_latinx","pct_nhpi","pct_white","pct_multiple","pct_bipoc","pct_ell","pct_frpl","pct_swd","student_experience","catalyst_key_cutting_edge","catalyst_key_student_agency","catalyst_key_teacher_agency","catalyst_key_demographics","catalyst_key_school_culture","catalyst_key_achievement","catalyst_key_support","catalyst_key_stakeholders","catalyst_key_inequities","catalyst_key_absence","catalyst_key_mental_health","catalyst_key_other","catalyst_key_other_text","catalyst_key_support_swd","catalyst_key_support_ell","catalyst_key_support_mll","catalyst_key_support_houseless","catalyst_key_support_frpl","catalyst_key_support_bipoc","catalyst_key_support_newcomer","catalyst_key_support_foster","catalyst_key_support_jj","catalyst_key_support_slife","model_barr","model_bpl","model_caps","model_cara","model_district_c","model_el_education","model_gradient","model_go","model_ib","model_microsociety","model_modern","model_naf","model_equity_lab","model_new_tech","model_nxu","model_ptech","model_pltw","model_prelude","model_montessori","model_republic_cs","model_saga","model_success_bound","model_teach_one","model_calculus_project","model_algebra_success","practices_adaptive_content","practices_advancement_mastery","practices_advisories","practices_ai_materials","practices_ai_productivity","practices_ai_tutoring","practices_anti_racist","practices_assessments_agency","practices_assessments_bilingual","practices_assessments_career","practices_assessments_deeper","practices_assessments_sel","practices_blended_learning","practices_career_prep","practices_colead_cbo","practices_colead_family","practices_colead_industry","practices_colead_students","practices_colead_teachers","practices_coleadership","practices_community_partnerships","practices_community_supports","practices_competency_education","practices_competency_framework","practices_culturally_responsive","practices_disaggregated_participation_data","practices_dual_language","practices_early_college","practices_extended_learning","practices_extended_time","practices_flexible_staffing","practices_grading_mastery","practices_hiring_equity","practices_inclusion","practices_industry_credentials","practices_interdisciplinary","practices_interoperability","practices_learner_profiles","practices_learning_paths","practices_mental_health","practices_mentoring","practices_mtss_academics","practices_multi_age","practices_no_tracking","practices_opportunities_mastery","practices_pbl","practices_peer_to_peer","practices_performance_assessment","practices_physical_well_being","practices_place_based","practices_quality_materials","practices_reallocation_resources","practices_restorative","practices_sel_curriculum","practices_sel_integrated","practices_social_justice","practices_student_conferences","practices_student_data","practices_student_goals","practices_student_pace","practices_student_projects","practices_trauma_informed","practices_tutoring","practices_udl","core_adaptive_content","core_advancement_mastery","core_advisories","core_ai_materials","core_ai_productivity","core_ai_tutoring","core_anti_racist","core_assessments_agency","core_assessments_bilingual","core_assessments_career","core_assessments_deeper","core_assessments_sel","core_blended_learning","core_career_prep","core_colead_cbo","core_colead_family","core_colead_industry","core_colead_students","core_colead_teachers","core_coleadership","core_community_partnerships","core_community_supports","core_competency_education","core_competency_framework","core_culturally_responsive","core_disaggregated_participation_data","core_dual_language","core_early_college","core_extended_learning","core_extended_time","core_flexible_staffing","core_grading_mastery","core_hiring_equity","core_inclusion","core_industry_credentials","core_interdisciplinary","core_interoperability","core_learner_profiles","core_learning_paths","core_mental_health","core_mentoring","core_mtss_academics","core_multi_age","core_no_tracking","core_opportunities_mastery","core_pbl","core_peer_to_peer","core_performance_assessment","core_physical_well_being","core_place_based","core_quality_materials","core_reallocation_resources","core_restorative","core_sel_curriculum","core_sel_integrated","core_social_justice","core_student_conferences","core_student_data","core_student_goals","core_student_pace","core_student_projects","core_trauma_informed","core_tutoring","core_udl","time_adaptive_content","time_advancement_mastery","time_advisories","time_ai_materials","time_ai_productivity","time_ai_tutoring","time_anti_racist","time_assessments_agency","time_assessments_bilingual","time_assessments_career","time_assessments_deeper","time_assessments_sel","time_blended_learning","time_career_prep","time_colead_cbo","time_colead_family","time_colead_industry","time_colead_students","time_colead_teachers","time_coleadership","time_community_partnerships","time_community_supports","time_competency_education","time_competency_framework","time_culturally_responsive","time_disaggregated_participation_data","time_dual_language","time_early_college","time_extended_learning","time_extended_time","time_flexible_staffing","time_grading_mastery","time_hiring_equity","time_inclusion","time_industry_credentials","time_interdisciplinary","time_interoperability","time_learner_profiles","time_learning_paths","time_mental_health","time_mentoring","time_mtss_academics","time_multi_age","time_no_tracking","time_opportunities_mastery","time_pbl","time_peer_to_peer","time_performance_assessment","time_physical_well_being","time_place_based","time_quality_materials","time_reallocation_resources","time_restorative","time_sel_curriculum","time_sel_integrated","time_social_justice","time_student_conferences","time_student_data","time_student_goals","time_student_pace","time_student_projects","time_trauma_informed","time_tutoring","time_udl"
"NewSchools Venture Fund",729,"481623013841","Solar Preparatory School for Boys","Dallas","1802 Moser Ave","Texas","Dallas ISD","https://www.dallasisd.org/solarprepboys","Eric Martinez Cornejo","Principal","emartinezcornejo@dallasisd.org","Public district school",0,0,0,0,0,0,1,"Single gender public school","Urban",1,0,0,0,0,NA,441,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,"",1,1,0,0,0.02,0.16,0.52,0,0.25,0.05,0.75,0.16,0.5,0.22,"We are a public school and any boy is able to come to our campus.  We do have a 50/50 model which means that 50% of our scholars are from a high socio-economic environment and 50% of our scholars from a low socio-economic environment.  Our scholars learn through a blended Learning model.  This entails differentiation through station/playlist and the use of online curriculum.  Our scholars have the opportunity to move every 10 - 20 minutes depending on the grade level.  In the rotation there is always a teacher table where the educator pulls small groups to reach scholars at their learning level so that we can get maximum growth. We make sure that we don't just grow our scholars academically but also through their social development.  We have Brotherhood circle with our entire campus every morning to celebrate our scholars and staff and then we say our Solar Pledge together.  Then the scholars go to their classes for thrive time which is an opportunity to build community in the classroom through messages, communication, and activities.",0,1,0,0,0,1,1,0,0,0,0,0,NA,"0","1","0","0","1","1","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,NA,NA,NA,NA,NA,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,NA,"0","0",NA,NA,NA,NA,NA,"0",NA,"0","0","1",NA,NA,NA,NA,NA,NA,NA,"0","1",NA,NA,"1",NA,"1",NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"0","0","0",NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,"5+ years",NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Transcend",504,"360096406038","DREAM Charter School","New York City","1991 2Nd Ave","New York","Dream Charter School","https://wearedream.org/dream-charter-high-school/","Tiffani Alexander","Director of Compliance","talexender@wearedream.org","Public charter school",0,0,0,0,0,0,1,"None of the above","Urban",1,0,0,0,0,NA,2200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,"",1,1,1,0.01,0.01,0.4,0.55,0.01,0.01,0.01,0.99,0.07,0.91,0.25,"DREAM Charter Schools implements a “Grow the Whole Child” model that promotes rigorous academics; athletics, health, and wellness; social emotional learning; and, family and community engagement. The four pillars of the model reinforce one another and the DREAM Schools curriculum supports students in fostering positive identities and developing the knowledge and skills necessary to participate in social action.  DREAM’s key design elements are: - An innovative curriculum that emphasizes critical thinking and questioning - A co-teaching model that reduces the teacher-to-student ratio and integrates special needs students into the general school population - A robust data cycle that uses data to inform all aspects of teaching and learning - A whole child approach to teaching and learning that deeply integrates social emotional learning, health, wellness, music and the arts into the overall school program - An extended day and an extended year model that maximizes learning hours - An active family engagement program that fosters parent/guardian participation, leadership and advocacy - A focus on teacher motivation, development, and retention - A universal Pre-kindergarten program that ignites learning in children",1,0,0,0,0,0,1,0,1,0,0,0,NA,"1","0","0","0","1","1","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,NA,NA,NA,NA,NA,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,NA,NA,"0","0","0",NA,"0","0",NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,"0","1",NA,NA,"0","0",NA,NA,"0","1","0","0","0","0",NA,NA,"0",NA,NA,"0","0","0",NA,"0","0","0",NA,"0","0","0","1","0","0","0","1","0",NA,"0",NA,NA,NA,"0","0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3-4 years",NA,NA,NA,"3-4 years",NA,NA,NA,NA,NA,NA,NA,NA,"5+ years"
"Institute for Personalized Learning",1036,"292370001419","Academy of Innovation at Remington","Maryland Heights","102 Fee Fee Road","Missouri","Pattonville School District","https://remington.psdr3.org/","Don Furjes","Principal","dfurjes@psdr3.org","Public district school",0,0,0,0,0,0,0,NA,"Suburban",0,1,0,0,0,NA,390,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,"",1,1,0,0,0.05,0.26,0.1,0,0.47,0.12,0.53,0.09,0.28,0.2,"The Academy of Innovation at Remington is a learner-centered school, designed around each student’s wants, needs and desires. Traditionally, learning is educator driven. But at Remington, education is learner led. Teachers serve as facilitators by helping learners find information and ask the bigger questions. Learners dive into realistic content and challenges and share finished work with authentic stakeholders impacted by that work. They are encouraged to take risks, collaborate with their fellow classmates and think creatively.",0,1,0,0,0,0,0,0,0,0,0,1,"Remington has incorporated personalized learning in our school since 2018, which has been highly successful.  This progress has inspired us to explore new ways to integrate collaborative learning experiences and empower students to take charge of their education. Our goal is to ensure that every student has the tools and support needed to thrive in an ever-evolving world.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,"0",NA,"0",NA,NA,"0",NA,"0","1",NA,NA,"1","0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years","5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3-4 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3-4 years",NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"an anonymous organization",180,"150003000298","SEEQS: the School for Examining Essential Questions of Sustainability","Honolulu","1728 Nuuanu Ave","Hawaii","Hawaii Department of Education","https://www.seeqs.org/","Buffy J. Cushman-Patz","Executive Director","bcp@seeqs.org","Public charter school",0,0,0,0,0,0,0,NA,"Urban",1,0,0,0,1,"""""Urban"""" Honolulu doesn't really align with what """"urban"""" means in other districts, but it's the best matching description.",174,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,"",0,1,0,0,0.16,0.02,0.13,0.11,0.29,0.29,0.71,0.05,0.22,0.22,"At SEEQS, powerful core learning in math, science, social studies, English, and the arts combines with project-based experiences that allow students to apply what they have learned to real-world situations.",1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,"0","0","0","1","0",1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,NA,NA,"0","0","0",NA,NA,NA,NA,"0","1",NA,NA,NA,NA,NA,NA,"0",NA,"0","0",NA,"0","0","0",NA,NA,NA,"0","0","0","1","0","0",NA,"1",NA,NA,"0",NA,NA,"0","0","0","0","0",NA,"0",NA,"1","0",NA,"0","0","1","0","0","0","0",NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA
"an anonymous organization",16,"530618002689","Avanti High School","Olympia","1113 LEGION WAY SE","Washington","Olympia School District","http://avanti.osd.wednet.edu/","Michael Velasquez","Principal","mvelasquez@osd.wednet.edu","Public district school",0,0,0,1,0,0,0,NA,"Urban",1,0,0,0,0,NA,191,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,"",0,0,1,0.01,0.02,0.01,0.14,0,0.74,0.08,0.26,NA,0.34,0.15,"Avanti High School  Vision: Our philosophy provides for a creative, authentic, mastery based educational system that equips all students with intellectual skills and promotes emotional intelligence.  Students are empowered, informed citizens who contribute actively toward a democratic and equitable society.  Avanti honors diversity and builds on the strength of its community, deliberately and explicitly, challenging all forms of inequity.  Mission: Avanti is a small innovative public high school that provides a personalized learning environment.  We build lifelong connections to learning, creativity, resourcefulness, and social justice.  Avanti’s mission is to promote compassion, critical thinking, and creative self-expression, while emphasizing high standards for all students within an interdisciplinary structure.  Core Themes: Creativity and innovation Arts integration Mastery-based learning Collaboration over competition Depth in curriculum over coverage Relationship-based environment, importance placed on community Learning to use one’s mind well Personalization Student as worker; teacher as coach Demonstrations of mastery A tone of decency and trust Developing habits of mind and heart Commitment to Justice, Equity, Diversity, & Inclusion (JEDI Awareness)",0,1,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,"0","1","1","1","1",1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,NA,"0","0",NA,NA,NA,"0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","1",NA,"0",NA,NA,"0","0","0","0","0","0","1","0","1",NA,"0","0",NA,"0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","1","0","0","0","1","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,"5+ years",NA,NA,NA,NA
"an anonymous organization",844,"370150000615","Kimberly Park Elementary","Winston-Salem",NA,"North Carolina","Winston-Salem/Forsyth County Schools","https://www.wsfcs.k12.nc.us/kpes","Diamond L. Gwyn","Principal","dlgwyn@wsfcs.k12.nc.us","Public district school",0,0,0,0,0,0,0,NA,"Urban",1,0,0,0,0,NA,341,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,"",1,0,0,0,0,0.77,0.17,0,0.02,0.04,0.98,0.1,0.99,0.12,"Kimberley Park Elementary School Staff and community partners will equip our scholars with the academic skills and habits of character to maximize their potential in elementary school, so that their strength of early literacy and math skills will help them have a strong foundation to continue their education in middle school, high school, and beyond. Through our staff’s collective commitment to building these skills and habits, we will cultivate a learning environment of excellence for all students. We will work to provide a learning environment that supports the social and emotional needs of our students and also cultivates a sense of PRIDE for our school building. We will work to meet the needs of students by building relationships that foster trust, providing rigorous learning experiences that will yield high levels of achievement for all students.",0,0,0,0,1,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"1","0","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,"0",NA,NA,"0","0",NA,NA,NA,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than a year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1-2 years",NA,NA,NA,NA,"Less than a year",NA,NA,NA,NA,NA,NA,NA,"3-4 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less than a year"
"Big Picture Learning",278,"250279000837","Greater Egleston High School","Roxbury","80 School st.","Massachusetts","Boston Public Schools","https://sites.google.com/bostonpublicschools.org/greateregleston/about-us","Jordan Ritchie","Director of Partnerships","jritchie@bostonpublicschools.org","Public district school",0,0,1,0,0,0,1,"Autonomous Pilot school in the public school system","Urban",1,0,0,0,0,NA,69,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,"",0,0,1,0,0.04,0.4,0.52,0,0.02,0.02,0.98,0.06,1,0.28,"-Small and therapeutic setting  -High quality instructional material that is elevated by Project Based Learning, Real World Context and culturally affirming instruction.  -Pathways are designed specifically and holistically for  individual students need both in regards to graduation requirements as well as outside interests and future goals.",0,0,0,0,0,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,NA,NA,"0","0",NA,NA,"1",NA,NA,"0",NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"1","0","0","0","1","0",NA,"0","0",NA,"0",NA,"0","0","0","0","0","0",NA,"0","0","0","0",NA,"0","0","0","0","0","0","1",NA,"0","0","0",NA,NA,"0","0",NA,"0","0","0","1",NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,"3-4 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3-4 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3-4 years"
"Center on Reinventing Public Education",579,"120009005431","Chautauqua Charter School","Panama City","1118 Magnolia Avenue","Florida","Bay","https://www.chautauqua-school.org/page3","Cynthia McCauley","Founder/Director/Teacher/para","mccauca@bay.k12.fl.us","Public charter school",0,1,1,1,1,1,1,"As the name implies, Chautauqua is a service-learning school. inclusive teams of gifted students and students with disabilities complete substantive service-learning projects locally and globally-all continents and 42 countries. No student is allowed to pay to travel-it is covered.","Multiple",1,1,1,1,0,NA,52,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"",0,0,1,0,0.02,0.23,0.14,0,0.59,0.02,0.41,0,1,1,"Substantive, inclusive service-learning projects completed on every continent on Earth and designed to empower the natural allies of those with disabilities--the elderly, the marginalized, the poor, and other disabled, advance the most significant learning priority--self-determination.  Self-determination requires an individual to know: I am competent, I belong, and I am in charge of me!  Joining the gifted and disabled in world-changing service-learning does just that.",0,1,0,0,0,0,1,0,0,0,0,1,"Develop a unique format that actually creates 'reverse inclusion'---to have students with disabilities create opportunities that are frankly, 'so cool,' that the non-disabled, in fact, gifted students, compete to join the disabled.","1","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,"1","1","1","1","1",1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,"0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","1","0","0","0",NA,"0","0",NA,"0","0","0","0","0","0","0","0","1","0","0","0","0","0",NA,"1","0",NA,"0","0","0","0","0",NA,"0","0",NA,NA,NA,NA,"1","0","0","0","0","1",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,"5+ years",NA,NA,NA
"The Learning Accelerator",69,"291854003253","EPiC Elementary","Liberty",NA,"Missouri","Liberty Public Schools",NA,"Jamie Ackert","Principal","jamie.ackert@lps53.org","Public district school",0,0,0,0,1,0,0,NA,"Suburban",0,1,0,0,0,NA,300,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,"",1,0,0,0,0.01,0.03,0.05,0,0.85,0.06,0.15,0.02,0.08,0.09,"EPiC Elementary is a project-based learning school where Every Person is Inspired to Create. EPiC is based on three pillars.   Equip learners- EPiC promotes the entrepreneurial mindset, where innovation is second nature. Empower Creativity -EPiC continually ignites and nurtures the creative spark in every child as they discover the power they have to impact the world. Engage Communities- EPiC learners identify and engage communities to make a positive impact, leading with creativity, ideas, and the flexibility to adapt and problem-solve.",1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,"1","1","1","1","1",1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,"1","0","0","0","0","0",NA,"0",NA,"0","0","0","1",NA,"0","0","0","0","0","0","0","0",NA,"0","0","0",NA,NA,"1","0",NA,"0",NA,"0",NA,"0","0","0","0","0",NA,"0",NA,NA,"0","1","0","0",NA,"0","0",NA,"0","0","0",NA,"0","0","0","1","0","0",NA,"0","5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA
"Mastery Transcript Consortium",937,NA,"Amp Lab at Electric Works","Fort Wayne","1030 Swinney Avenue","Indiana","Fort Wayne Community Schools","https://amplab.fortwayneschools.org/","Riley Johnson","Director","riley.johnson@fwcs.k12.in.us","Public district school",0,0,0,0,0,0,1,"Half-Day CTE Program","Urban",1,0,0,0,0,NA,400,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"",0,0,1,0.01,0.1,0.28,0.17,0.01,0.28,0.15,0.72,0.1,NA,0.15,"Amp Lab is a half-day think tank and launchpad that focuses on developing entrepreneurial spirit, innovative thinking, and design abilities for students to level up their chosen path across all possible industry sectors.",1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,NA,NA,NA,NA,NA,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,NA,"0",NA,NA,NA,NA,"0","0",NA,"1","0","0",NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,"0","1","0",NA,NA,NA,NA,NA,NA,"0",NA,"0","0","1",NA,"0",NA,NA,NA,NA,NA,"0","0","0","0","0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3-4 years",NA,NA,NA,"3-4 years",NA,NA,NA,NA,NA,NA,"3-4 years",NA,NA,"3-4 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3-4 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
